"key","stockid","stockid_code","region","comparison","stock_comparison","stock_comparison_code","period","ty","MethodChange","B_recent","B_old","F_recent","F_old","Bmsy_recent","Bmsy_old","Fmsy_recent","Fmsy_old","B_by_Bmsy_recent","B_by_Bmsy_old","F_by_Fmsy_recent","F_by_Fmsy_old","OFL_ty_recent","OFL_ty_old","ty_code","num_assess","council","CouncilCode","interval.x","mu_B","mu_F","mu_Bmsy","mu_Fmsy","mu_B_by_Bmsy","mu_F_by_Fmsy","mu_OFL","log_B_recent","log_B_old","log_F_recent","log_F_old","log_Bmsy_recent","log_Bmsy_old","log_Fmsy_recent","log_Fmsy_old","log_B_by_Bmsy_recent","log_B_by_Bmsy_old","log_F_by_Fmsy_recent","log_F_by_Fmsy_old","log_OFL_ty_recent","log_OFL_ty_old","OFL_label","F_Fmsy_label","B_Bmsy_label","Fmsy_label","Bmsy_label","F_label","B_label","col_OFL_label","col_F_Fmsy_label","col_B_Bmsy_label","col_Fmsy_label","col_Bmsy_label","col_F_label","col_B_label","interval.y"
"BLUEFISHATLC_1","BLUEFISHATLC",23,"US East Coast",1,"BLUEFISHATLC_1",23,2,2007,NA,83300,154000,0.207683073,0.101,111228,NA,0.17,0.19,0.648218075,1.047248592,1.670588235,0.789473684,11836.5166,24229.01501,1,2,"MAFMC",2,7,83300,0.207683073,111228,0.17,0.648218075,1.670588235,11836.5166,11.3302038281549,11.9447078813958,-1.57174204877311,-2.29263476214088,11.6193374276638,NA,-1.77195684193188,-1.66073120682165,-0.433528103751403,0.0461663363704821,0.513175800934888,-0.236388778330897,9.37894465906982,10.0953061613128,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,7
"BNOSESHARATL_1","BNOSESHARATL",24,"US Southeast and Gulf",1,"BNOSESHARATL_1",24,1,2005,NA,170000,372000,0.087058824,0.144623656,96809,349060,0.08,0.07,1.105985987,0.651770556,1.725,3.5,11861.93256,22284.62211,1,2,"AOHS",17,4,170000,0.087058824,96809,0.08,1.105985987,1.725,11861.93256,12.0435537160324,12.8266491332553,-2.44117125087479,-1.93362038651061,11.4804952441494,12.7629991061788,-2.52572864430826,-2.65926003693278,0.100737233037961,-0.428062686965086,0.545227050483323,1.25276296849537,9.38108960700062,10.0116521280908,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"BOCACCSPCOAST_1","BOCACCSPCOAST",25,"US West Coast",1,"BOCACCSPCOAST_1",25,1,2008,NA,2191,1850,0.005,0.004,2835,3125,0.06,0.065,0.7728395,0.592,0.08333333,0.06153846,131.46,120.25,1,2,"PFMC",5,4,2191,0.005,2835,0.06,0.7728395,0.08333333,131.46,7.69211333959547,7.52294091807237,-5.29831736654804,-5.52146091786225,7.94979721616185,8.0471895621705,-2.81341071676004,-2.7333680090865,-0.257683884553606,-0.524248644098131,-2.484906689788,-2.78809293377575,4.87870262283543,4.78957290898587,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"BRNSHRIMPGM_1","BRNSHRIMPGM",26,"US Southeast and Gulf",1,"BRNSHRIMPGM_1",26,1,2011,NA,53500,60800,0.62,0.625,2766.91364,NA,NA,NA,19.33562336,NA,NA,NA,39475.55894,NA,1,2,"GMFMC",1,3,53500,0.62,2766.91364,NA,19.33562336,NA,39475.55894,10.8874369328841,11.0153450679543,-0.478035800943,-0.470003629245736,7.92548776860236,NA,NA,NA,2.96194916451888,NA,NA,NA,10.583436998365,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"BSBASSMATLC_1","BSBASSMATLC",5,"US East Coast",1,"BSBASSMATLC_1",13,1,2007,NA,14100,12900,0.165957447,0.217829457,10880,12537,0.44,NA,1.167279412,0.917284837,0.659090909,NA,4197.223706,3904.83,1,3,"MAFMC",2,4,4354.133,0.235617516,9667,0.36,0.252325742,1.944444444,1097.929505,9.55393007636626,9.46498259034976,-1.79602386686067,-1.52404282969457,9.29468152040993,9.43643955111603,-0.82098055206983,NA,0.154675752238324,-0.0863372366369446,-0.416893804069718,NA,8.34217856331889,8.2699695273953,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"BSBASSMATLC_2","BSBASSMATLC",5,"US East Coast",2,"BSBASSMATLC_2",14,2,2007,NA,4354.133,12900,0.235617516,0.217829457,9667,12537,0.36,NA,0.252325742,0.917284837,1.944444444,NA,1097.929505,3904.83,1,3,"MAFMC",2,8,4354.133,0.235617516,9667,0.36,0.252325742,1.944444444,1097.929505,8.37888078795175,9.46498259034976,-1.44554548361851,-1.52404282969457,9.17647330246461,9.43643955111603,-1.02165124753198,NA,-1.3770343992096,-0.0863372366369446,0.664976303364678,NA,7.00118141691183,8.2699695273953,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,8
"BSBASSMATLC_3","BSBASSMATLC",5,"US East Coast",3,"BSBASSMATLC_3",15,1,2011,NA,8123.842,12700,0.090892093,0.122047244,9667,10880,0.36,0.44,0.470783611,1.020220588,1.288888889,0.477272727,2048.491818,3780.478089,2,3,"MAFMC",2,4,8123.842,0.090892093,9667,0.36,0.470783611,1.288888889,2048.491818,9.00255847396364,9.44935727244668,-2.39808226728075,-2.10334706330758,9.17647330246461,9.29468152040993,-1.02165124753198,-0.82098055206983,-0.753356715161999,0.0200188666598612,0.253780520862307,-0.739667196766267,7.62485910283689,8.23760575918732,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"BWHITNEA_1","BWHITNEA",1,"Europe (EU)",1,"BWHITNEA_1",1,1,2011,NA,5310000,4830000,0.019585687,0.0215,2250000,2250000,0.3,0.3,1.342222222,1.257777778,0.133333333,0.143333333,1253593.318,1140274.148,1,6,"Europe (EU)",8,1,4340000,0.023963134,2250000,0.32,1.182222222,0.1625,1082942.044,15.4851023932181,15.3903570256288,-3.93295623461384,-3.83970234384852,14.6264407741806,14.6264407741806,-1.20397280432594,-1.20397280432594,0.294326615004887,0.229346495615496,-2.01490302304226,-1.94258236128822,14.0415246397609,13.9467792721616,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"BWHITNEA_10","BWHITNEA",1,"Europe (EU)",10,"BWHITNEA_10",2,1,2013,NA,5550000,7080000,0.110630631,0.086723164,2250000,2250000,0.3,0.3,1.742222222,2.204444444,0.656666667,0.536666667,1310252.903,1671457.758,3,6,"Europe (EU)",8,1,5390000,0.113914657,2250000,0.32,1.617777778,0.625,1344944.152,15.5293084857226,15.7727844656699,-2.20155827525458,-2.44503425671652,14.6264407741806,14.6264407741806,-1.20397280432594,-1.20397280432594,0.555161437458491,0.790475524318894,-0.420578745410598,-0.62237810905062,14.0857307322697,14.3292067126115,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"BWHITNEA_11","BWHITNEA",1,"Europe (EU)",11,"BWHITNEA_11",3,1,2013,NA,5480000,7080000,0.112043796,0.086723164,2250000,2250000,0.32,0.3,1.617777778,2.204444444,0.6375,0.536666667,1367401.475,1671457.758,3,6,"Europe (EU)",8,3,5390000,0.113914657,2250000,0.32,1.617777778,0.625,1344944.152,15.5166156589242,15.7727844656699,-2.1888654484073,-2.44503425671652,14.6264407741806,14.6264407741806,-1.13943428318836,-1.20397280432594,0.481053465569683,0.790475524318894,-0.450201001949556,-0.62237810905062,14.1284227631507,14.3292067126115,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"BWHITNEA_12","BWHITNEA",1,"Europe (EU)",12,"BWHITNEA_12",4,1,2013,NA,5390000,7080000,0.113914657,0.086723164,2250000,2250000,0.32,0.3,1.617777778,2.204444444,0.625,0.536666667,1344944.152,1671457.758,3,6,"Europe (EU)",8,4,5390000,0.113914657,2250000,0.32,1.617777778,0.625,1344944.152,15.5000559428852,15.7727844656699,-2.17230573375264,-2.44503425671652,14.6264407741806,14.6264407741806,-1.13943428318836,-1.20397280432594,0.481053465569683,0.790475524318894,-0.470003629245736,-0.62237810905062,14.1118630474794,14.3292067126115,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"BWHITNEA_13","BWHITNEA",1,"Europe (EU)",13,"BWHITNEA_13",5,1,2014,NA,6650000,5320000,0.172932331,0.216165414,2250000,2250000,0.32,0.3,1.742222222,1.764444444,1.19375,1.426666667,1659346.681,1255954.134,4,6,"Europe (EU)",8,2,6420000,0.179127726,2250000,0.32,1.715555556,1.196875,1601955.743,15.710127412632,15.4869838613178,-1.7548549112926,-1.53171135882187,14.6264407741806,14.6264407741806,-1.13943428318836,-1.20397280432594,0.555161437458491,0.567835878230881,0.177099612812803,0.355340721159241,14.3219345172028,14.0434061078276,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"BWHITNEA_14","BWHITNEA",1,"Europe (EU)",14,"BWHITNEA_14",6,1,2014,NA,6420000,5320000,0.179127726,0.216165414,2250000,2250000,0.32,0.3,1.715555556,1.764444444,1.196875,1.426666667,1601955.743,1255954.134,4,6,"Europe (EU)",8,3,6420000,0.179127726,2250000,0.32,1.715555556,1.196875,1601955.743,15.6749286756661,15.4869838613178,-1.71965617452671,-1.53171135882187,14.6264407741806,14.6264407741806,-1.13943428318836,-1.20397280432594,0.539736967519478,0.567835878230881,0.179713993386874,0.355340721159241,14.2867357801364,14.0434061078276,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"BWHITNEA_15","BWHITNEA",1,"Europe (EU)",15,"BWHITNEA_15",7,1,2015,NA,7830000,8490000,0.17752235,0.163722026,2250000,2250000,0.32,0.32,1.8,1.906666667,1.55625,1.453125,1953787.144,2118474.183,5,6,"Europe (EU)",8,1,7830000,0.17752235,2250000,0.32,1.8,1.55625,1953787.144,15.873473067967,15.9543995582875,-1.7286587625004,-1.80958525264828,14.6264407741806,14.6264407741806,-1.13943428318836,-1.13943428318836,0.587786664902119,0.645356516898422,0.442279081230881,0.373716409793584,14.4852801721814,14.5662066625218,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"BWHITNEA_2","BWHITNEA",1,"Europe (EU)",2,"BWHITNEA_2",8,1,2011,NA,5190000,4830000,0.020038536,0.0215,2250000,2250000,0.3,0.3,1.337777778,1.257777778,0.133333333,0.143333333,1225263.526,1140274.148,1,6,"Europe (EU)",8,2,4340000,0.023963134,2250000,0.32,1.182222222,0.1625,1082942.044,15.4622442551421,15.3903570256288,-3.91009805932625,-3.83970234384852,14.6264407741806,14.6264407741806,-1.20397280432594,-1.20397280432594,0.291009862710569,0.229346495615496,-2.01490302304226,-1.94258236128822,14.0186665020906,13.9467792721616,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"BWHITNEA_3","BWHITNEA",1,"Europe (EU)",3,"BWHITNEA_3",9,1,2011,NA,4360000,4830000,0.023853211,0.0215,2250000,2250000,0.3,0.3,1.142222222,1.257777778,0.146666667,0.143333333,1029315.794,1140274.148,1,6,"Europe (EU)",8,3,4340000,0.023963134,2250000,0.32,1.182222222,0.1625,1082942.044,15.2879826153252,15.3903570256288,-3.73583643758632,-3.83970234384852,14.6264407741806,14.6264407741806,-1.20397280432594,-1.20397280432594,0.132975682496247,0.229346495615496,-1.91959283846521,-1.94258236128822,13.8444048618057,13.9467792721616,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"BWHITNEA_4","BWHITNEA",1,"Europe (EU)",4,"BWHITNEA_4",10,1,2011,NA,4370000,4830000,0.023798627,0.0215,2250000,2250000,0.32,0.3,1.195555556,1.257777778,0.1625,0.143333333,1090427.819,1140274.148,1,6,"Europe (EU)",8,5,4340000,0.023963134,2250000,0.32,1.182222222,0.1625,1082942.044,15.2902735670718,15.3903570256288,-3.73812738904442,-3.83970234384852,14.6264407741806,14.6264407741806,-1.13943428318836,-1.20397280432594,0.178610977769166,0.229346495615496,-1.81707727721234,-1.94258236128822,13.9020806716949,13.9467792721616,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5
"BWHITNEA_5","BWHITNEA",1,"Europe (EU)",5,"BWHITNEA_5",11,2,2011,NA,4340000,4830000,0.023963134,0.0215,2250000,2250000,0.32,0.3,1.182222222,1.257777778,0.1625,0.143333333,1082942.044,1140274.148,1,6,"Europe (EU)",8,6,4340000,0.023963134,2250000,0.32,1.182222222,0.1625,1082942.044,15.2833849060766,15.3903570256288,-3.73123871295308,-3.83970234384852,14.6264407741806,14.6264407741806,-1.13943428318836,-1.20397280432594,0.167395906389309,0.229346495615496,-1.81707727721234,-1.94258236128822,13.8951920102391,13.9467792721616,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,6
"BWHITNEA_6","BWHITNEA",1,"Europe (EU)",6,"BWHITNEA_6",12,1,2012,NA,6160000,6290000,0.061038961,0.059777424,2250000,2250000,0.3,0.3,1.813333333,1.848888889,0.346666667,0.343333333,1454262.682,1484953.29,2,6,"Europe (EU)",8,1,4950000,0.075959596,2250000,0.32,1.484444444,0.353125,1235152.792,15.6335873355097,15.6544716286766,-2.79624291377597,-2.8171272143897,14.6264407741806,14.6264407741806,-1.20397280432594,-1.20397280432594,0.595166772015918,0.614584858116939,-1.05939157455329,-1.06905348739744,14.1900095823814,14.2108938751788,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"BWHITNEA_7","BWHITNEA",1,"Europe (EU)",7,"BWHITNEA_7",13,1,2012,NA,5070000,6290000,0.074161736,0.059777424,2250000,2250000,0.3,0.3,1.511111111,1.848888889,0.403333333,0.343333333,1196933.733,1484953.29,2,6,"Europe (EU)",8,2,4950000,0.075959596,2250000,0.32,1.484444444,0.353125,1235152.792,15.4388513755674,15.6544716286766,-2.60150694915278,-2.8171272143897,14.6264407741806,14.6264407741806,-1.20397280432594,-1.20397280432594,0.412845215332257,0.614584858116939,-0.907991929885906,-1.06905348739744,13.9952736221054,14.2108938751788,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"BWHITNEA_8","BWHITNEA",1,"Europe (EU)",8,"BWHITNEA_8",14,1,2012,NA,4980000,6290000,0.075502008,0.059777424,2250000,2250000,0.32,0.3,1.484444444,1.848888889,0.359375,0.343333333,1242638.567,1484953.29,2,6,"Europe (EU)",8,4,4950000,0.075959596,2250000,0.32,1.484444444,0.353125,1235152.792,15.4209404490008,15.6544716286766,-2.58359602705434,-2.8171272143897,14.6264407741806,14.6264407741806,-1.13943428318836,-1.20397280432594,0.395040590472879,0.614584858116939,-1.02338886743052,-1.06905348739744,14.0327475534711,14.2108938751788,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"BWHITNEA_9","BWHITNEA",1,"Europe (EU)",9,"BWHITNEA_9",15,1,2012,NA,4950000,6290000,0.075959596,0.059777424,2250000,2250000,0.32,0.3,1.484444444,1.848888889,0.353125,0.343333333,1235152.792,1484953.29,2,6,"Europe (EU)",8,5,4950000,0.075959596,2250000,0.32,1.484444444,0.353125,1235152.792,15.4148981345449,15.6544716286766,-2.57755371164093,-2.8171272143897,14.6264407741806,14.6264407741806,-1.13943428318836,-1.20397280432594,0.395040590472879,0.614584858116939,-1.04093317708143,-1.06905348739744,14.0267052386104,14.2108938751788,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5
"CALSCORPSCAL_1","CALSCORPSCAL",27,"US West Coast",1,"CALSCORPSCAL_1",27,2,2004,NA,1840,1860,0.029836957,0.071,358.8,259,0.3236,0.161,2.126532887,2.988416988,0.354,0.440993789,647.230362,299.46,1,2,"PFMC",5,10,1840,0.029836957,358.8,0.3236,2.126532887,0.354,647.230362,7.51752085060303,7.52833176670725,-3.5120074860584,-2.64507540194082,5.88276513018464,5.55682806169954,-1.1282470937978,-1.82635091399767,0.754492900910563,1.09474381175065,-1.03845836584836,-0.818724487534697,6.47270227749929,5.70198085270957,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,10
"CAPENOR_1","CAPENOR",28,"Europe (non-EU)",1,"CAPENOR_1",28,2,2006,NA,787000,902000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"Europe (non-EU)",9,11,787000,NA,NA,NA,NA,NA,NA,13.5759835273995,13.7123697990448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,11
"CHAKESA_1","CHAKESA",29,"South Africa",1,"CHAKESA_1",29,1,2013,NA,469000,596000,0.05,0.043,63100,108600,NA,0.32,2.250396197,1.906077348,0.141643059,NA,165557,118714.1628,1,2,"South Africa",15,2,469000,0.05,63100,NA,2.250396197,0.141643059,165557,13.0583580474284,13.2979959460475,-2.99573227355399,-3.14655516328857,11.0524760485293,11.595426686482,NA,-1.13943428318836,0.811106288270291,0.645047385730751,-1.95444505496515,NA,12.0170708253796,11.6844738894027,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"CHILISPCOAST_1","CHILISPCOAST",30,"US West Coast",1,"CHILISPCOAST_1",30,2,2006,NA,37500,32900,0.00336,0.00387,NA,21034,0.078,0.088,NA,1.564134,0.04307692,0.04397727,2925,2895.2,1,2,"PFMC",5,8,37500,0.00336,NA,0.078,NA,0.04307692,2925,10.5320962119585,10.4012279367535,-5.69581430500702,-5.55450077194045,NA,9.95389545507997,-2.55104645229255,-2.43041846450393,NA,0.447332316202351,-3.14476792414305,-3.12408236945202,7.98104975966596,7.97080947224953,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,8
"CMACKPJPN_1","CMACKPJPN",31,"Japan",1,"CMACKPJPN_1",31,1,2009,NA,747000,683000,0.170013387,0.186,812856,NA,0.171,NA,0.171001998,NA,NA,NA,127737,NA,1,2,"Japan",14,4,747000,0.170013387,812856,0.171,0.171001998,NA,127737,13.523820464115,13.4342501385529,-1.77187809797344,-1.68200860526894,13.6083092510708,NA,-1.76609172247948,NA,-1.76608003833721,NA,NA,NA,11.7577287416355,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"COD2J3KL_1","COD2J3KL",6,"Canada East Coast",1,"COD2J3KL_1",16,2,2007,NA,103000,103000,0.028446602,0.0241,NA,1e+06,NA,0.1,NA,0.0494,NA,0.241,NA,10300,1,3,"Canada East Coast",10,7,167000,0.015907943,NA,NA,NA,NA,NA,11.5424842672118,11.5424842672118,-3.55972656315288,-3.72554343848553,NA,13.8155105579643,NA,-2.30258509299405,NA,-3.00780485478826,NA,-1.42295834549148,NA,9.23989917421773,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,7
"COD2J3KL_2","COD2J3KL",6,"Canada East Coast",2,"COD2J3KL_2",17,2,2007,NA,167000,103000,0.015907943,0.0241,NA,1e+06,NA,0.1,NA,0.0494,NA,0.241,NA,10300,1,3,"Canada East Coast",10,10,167000,0.015907943,NA,NA,NA,NA,NA,12.0257490913989,11.5424842672118,-4.14093673474595,-3.72554343848553,NA,13.8155105579643,NA,-2.30258509299405,NA,-3.00780485478826,NA,-1.42295834549148,NA,9.23989917421773,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,10
"COD2J3KL_3","COD2J3KL",6,"Canada East Coast",3,"COD2J3KL_3",18,1,2014,NA,434000,344000,0.010712204,0.013313953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,"Canada East Coast",10,3,434000,0.010712204,NA,NA,NA,NA,NA,12.9807998130825,12.7483969363555,-4.53637162671187,-4.31894269592853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"COD3Pn4RS_1","COD3Pn4RS",32,"Canada East Coast",1,"COD3Pn4RS_1",32,1,2010,NA,62,51.5,0.28,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"Canada East Coast",10,4,62,0.28,NA,NA,NA,NA,NA,4.12713438504509,3.94158180766969,-1.27296567581289,-2.25379492882461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"COD3Ps_1","COD3Ps",33,"Canada East Coast",1,"COD3Ps_1",33,1,2011,NA,30500,30700,0.22557377,0.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"Canada East Coast",10,3,30500,0.22557377,NA,NA,NA,NA,NA,10.3254819625955,10.3320179335753,-1.48910803384835,-1.95899538860397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"COD4TVn_1","COD4TVn",34,"Canada East Coast",1,"COD4TVn_1",34,1,2009,NA,35200,45000,0.003,0.00178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"Canada East Coast",10,5,35200,0.003,NA,NA,NA,NA,NA,10.4688013615862,10.7144177687525,-5.80914299031403,-6.33114191467814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5
"CODBA2224_1","CODBA2224",1,"Europe (EU)",1,"CODBA2224_1",1,1,2011,NA,34000,33500,0.338174274,0.233,23000,23000,0.26,0.25,1.47826087,1.456521739,2.926923077,1.68,7085.766465,6744.142734,1,8,"Europe (EU)",8,1,13100,0.668711656,38400,0.26,0.341145833,3.688461538,2730.104138,10.4341158035983,10.4193007178132,-1.08419391282666,-1.45671682541644,10.0432494949113,10.0432494949113,-1.34707364796661,-1.38629436111989,0.390866308981129,0.376051222812319,1.07395172687244,0.518793793415168,8.86584332764269,8.81642966404847,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"CODBA2224_10","CODBA2224",1,"Europe (EU)",10,"CODBA2224_10",2,1,2012,NA,15600,41000,0.463917526,0.292307692,38400,23000,0.26,0.26,0.40625,1.782608696,3.657692308,2.684615385,3251.116378,8544.600737,2,8,"Europe (EU)",8,3,15400,0.615789474,38400,0.26,0.401041667,3.561538462,3209.435399,9.65502619323763,10.6213273456864,-0.768048488244174,-1.22994829178183,10.5558127385758,10.0432494949113,-1.34707364796661,-1.34707364796661,-0.90078654533819,0.57807785097028,1.29683243161398,0.987537471890111,8.08675371726392,9.05305486970674,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,1,1,1,3
"CODBA2224_11","CODBA2224",1,"Europe (EU)",11,"CODBA2224_11",3,1,2012,NA,15600,41000,0.463917526,0.292307692,38400,23000,0.26,0.26,0.40625,1.782608696,3.657692308,2.684615385,3251.116378,8544.600737,2,8,"Europe (EU)",8,3,15400,0.615789474,38400,0.26,0.401041667,3.561538462,3209.435399,9.65502619323763,10.6213273456864,-0.768048488244174,-1.22994829178183,10.5558127385758,10.0432494949113,-1.34707364796661,-1.34707364796661,-0.90078654533819,0.57807785097028,1.29683243161398,0.987537471890111,8.08675371726392,9.05305486970674,NA,NA,6,NA,NA,NA,NA,1,1,5,1,1,1,1,3
"CODBA2224_12","CODBA2224",1,"Europe (EU)",12,"CODBA2224_12",4,1,2012,NA,15200,41000,0.622340426,0.292307692,38400,23000,0.26,0.26,0.395833333,1.782608696,3.707692308,2.684615385,3167.754419,8544.600737,2,8,"Europe (EU)",8,4,15400,0.615789474,38400,0.26,0.401041667,3.561538462,3209.435399,9.62905070683437,10.6213273456864,-0.474268027280056,-1.22994829178183,10.5558127385758,10.0432494949113,-1.34707364796661,-1.34707364796661,-0.926762032583556,0.57807785097028,1.31040966367801,0.987537471890111,8.06077823067449,9.05305486970674,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,1,1,1,4
"CODBA2224_13","CODBA2224",1,"Europe (EU)",13,"CODBA2224_13",5,1,2012,NA,15400,41000,0.615789474,0.292307692,38400,23000,0.26,0.26,0.401041667,1.782608696,3.561538462,2.684615385,3209.435399,8544.600737,2,8,"Europe (EU)",8,5,15400,0.615789474,38400,0.26,0.401041667,3.561538462,3209.435399,9.64212278840172,10.6213273456864,-0.48485013684991,-1.22994829178183,10.5558127385758,10.0432494949113,-1.34707364796661,-1.34707364796661,-0.913689949342929,0.57807785097028,1.27019260376024,0.987537471890111,8.07385031249193,9.05305486970674,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,1,1,1,5
"CODBA2224_14","CODBA2224",1,"Europe (EU)",14,"CODBA2224_14",6,1,2013,NA,14100,26300,0.574585635,0.428921569,38400,36400,0.26,0.26,0.3671875,0.722527473,3.6,3.092307692,2938.509034,5481.048765,3,8,"Europe (EU)",8,1,12300,0.67721519,38400,0.26,0.3203125,4.384615385,2563.380221,9.55393007636626,10.1773242181659,-0.554106132749453,-0.846481199612076,10.5558127385758,10.5023240536248,-1.34707364796661,-1.34707364796661,-1.00188266220956,-0.324999834804984,1.28093384546206,1.12891763806394,7.98565760040564,8.60905174210561,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"CODBA2224_15","CODBA2224",1,"Europe (EU)",15,"CODBA2224_15",7,1,2013,NA,12600,26300,0.533128834,0.428921569,38400,36400,0.26,0.26,0.328125,0.722527473,4,3.092307692,2625.90169,5481.048765,3,8,"Europe (EU)",8,2,12300,0.67721519,38400,0.26,0.3203125,4.384615385,2563.380221,9.44145209293957,10.1773242181659,-0.62899216920285,-0.846481199612076,10.5558127385758,10.5023240536248,-1.34707364796661,-1.34707364796661,-1.11436064563625,-0.324999834804984,1.38629436111989,1.12891763806394,7.87317961699516,8.60905174210561,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"CODBA2224_16","CODBA2224",1,"Europe (EU)",16,"CODBA2224_16",8,1,2013,NA,12600,26300,0.533128834,0.428921569,38400,36400,0.26,0.26,0.328125,0.722527473,4,3.092307692,2625.90169,5481.048765,3,8,"Europe (EU)",8,2,12300,0.67721519,38400,0.26,0.3203125,4.384615385,2563.380221,9.44145209293957,10.1773242181659,-0.62899216920285,-0.846481199612076,10.5558127385758,10.5023240536248,-1.34707364796661,-1.34707364796661,-1.11436064563625,-0.324999834804984,1.38629436111989,1.12891763806394,7.87317961699516,8.60905174210561,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"CODBA2224_17","CODBA2224",1,"Europe (EU)",17,"CODBA2224_17",9,1,2013,NA,12100,26300,0.685897436,0.428921569,38400,36400,0.26,0.26,0.315104167,0.722527473,4.076923077,3.092307692,2521.699242,5481.048765,3,8,"Europe (EU)",8,3,12300,0.67721519,38400,0.26,0.3203125,4.384615385,2563.380221,9.40096073158483,10.1773242181659,-0.377027172638098,-0.846481199612076,10.5558127385758,10.5023240536248,-1.34707364796661,-1.34707364796661,-1.15485200593313,-0.324999834804984,1.40534255610945,1.12891763806394,7.83268825564672,8.60905174210561,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"CODBA2224_18","CODBA2224",1,"Europe (EU)",18,"CODBA2224_18",10,1,2013,NA,12300,26300,0.67721519,0.428921569,38400,36400,0.26,0.26,0.3203125,0.722527473,4.384615385,3.092307692,2563.380221,5481.048765,3,8,"Europe (EU)",8,4,12300,0.67721519,38400,0.26,0.3203125,4.384615385,2563.380221,9.41735454136051,10.1773242181659,-0.389766198378145,-0.846481199612076,10.5558127385758,10.5023240536248,-1.34707364796661,-1.34707364796661,-1.13845819721531,-0.324999834804984,1.47810191046073,1.12891763806394,7.84908206534179,8.60905174210561,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
